Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
18624,,JDG,Jones,"The Sainsbury Laboratory, University of East Anglia, Norwich, NR4 7UK, UK.",UK,University of East Anglia
18625,,M,Mascher,"German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig, Deutscher Platz 5e, 04103, Leipzig, Germany.",Germany,Unparsed
18626,,BJ,Steffenson,"Department of Plant Pathology, University of Minnesota, St. Paul, MN, 55108, USA. bsteffen@umn.edu.",USA,University of Minnesota
18627,,BBH,Wulff,"KAUST Center for Desert Agriculture, King Abdullah University of Science and Technology, Thuwal, 23955-6900, Saudi Arabia. brande.wulff@kaust.edu.sa.",Saudi Arabia,King Abdullah University of Science and Technology
18628,,L,Bemmerlein,"German Cancer Consortium (DKTK), Partner Site Dresden and German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany.",Germany,Unparsed
18629,,IA,Deniz,"Biotechnology Center (BIOTEC) and Center for Molecular and Cellular Bioengineering (CMCB), Technische Universität Dresden, 01307 Dresden, Germany.",Germany,Technische Universität Dresden
18630,,J,Karbanová,"Biotechnology Center (BIOTEC) and Center for Molecular and Cellular Bioengineering (CMCB), Technische Universität Dresden, 01307 Dresden, Germany.",Germany,Technische Universität Dresden
18631,,A,Jacobi,"Max Planck Institute for the Science of Light and Max-Planck-Zentrum für Physik und Medizin, 91058 Erlangen, Germany.",Germany,Max Planck Institute for the Science of Light and Max-Planck-Zentrum für Physik und Medizin
18632,,S,Drukewitz,"Core Unit for Molecular Tumor Diagnostics (CMTD), National Center for Tumor Diseases (NCT), Partner Site Dresden, German Cancer Consortium (DKTK), Dresden, German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany.",Germany,Unparsed
18633,,T,Link,"German Cancer Consortium (DKTK), Partner Site Dresden and German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany.",Germany,Unparsed
18634,,A,Göbel,"Department of Medicine III and Center for Healthy Aging, Technische Universität Dresden, 01307 Dresden, Germany.",Germany,Technische Universität Dresden
18635,,L,Sevenich,"Frankfurt Cancer Institute (FCI), Goethe University Frankfurt, 60594 Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
18636,,AV,Taubenberger,"Biotechnology Center (BIOTEC) and Center for Molecular and Cellular Bioengineering (CMCB), Technische Universität Dresden, 01307 Dresden, Germany.",Germany,Technische Universität Dresden
18637,,P,Wimberger,"German Cancer Consortium (DKTK), Partner Site Dresden and German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany.",Germany,Unparsed
18638,,JD,Kuhlmann,"German Cancer Consortium (DKTK), Partner Site Dresden and German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany.",Germany,Unparsed
18639,,D,Corbeil,"Biotechnology Center (BIOTEC) and Center for Molecular and Cellular Bioengineering (CMCB), Technische Universität Dresden, 01307 Dresden, Germany.",Germany,Technische Universität Dresden
18640,,S,Sahoo,"Undergraduate Program, Indian Institute of Science, Bengaluru, India; Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18641,,D,Singh,"Undergraduate Program, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18642,,A,Singh,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18643,,M,Pandit,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18644,,K,Vasu,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18645,,S,Som,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18646,,NJ,Pullagurla,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18647,,D,Laha,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India.",India,Indian Institute of Science
18648,,SM,Eswarappa,"Department of Biochemistry, Indian Institute of Science, Bengaluru, India. Electronic address: sandeep@iisc.ac.in.",India,Indian Institute of Science
18649,,J,Lidiková,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18650,,N,Čeryová,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18651,,M,Šnirc,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18652,,J,Musilová,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18653,,Ľ,Harangozo,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18654,,A,Vollmannová,"Department of Chemistry, Faculty of Biotechnology and Food Sciences, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18655,,J,Brindza,"Department of Genetics and Plant Breeding, Faculty of Agrobiotechnology and Food Resources, Slovak University of Agriculture in Nitra, Tr. A. Hlinku 2, 949 76 Nitra, Slovakia.",Slovakia,Slovak University of Agriculture in Nitra
18656,,O,Grygorieva,"Department of Fruit Plants Acclimatisation, National Botanical Garden of the National Academy of Sciences of Ukraine, Timiryazevska 1, 04014 Kyiv, Ukraine.",Ukraine,National Botanical Garden of the National Academy of Sciences of Ukraine
18657,,A,Gill,"Health Canadagrid.57544.37, Bureau of Microbial Hazards, Ottawa, Ontario, Canada.",Canada,Unparsed
18658,,F,Dussault,"Health Canadagrid.57544.37, Bureau of Food Surveillance and Science Integration, Ottawa, Ontario, Canada.",Canada,Unparsed
18659,,T,McMahon,"Health Canadagrid.57544.37, Bureau of Microbial Hazards, Ottawa, Ontario, Canada.",Canada,Unparsed
18660,,N,Petronella,"Health Canadagrid.57544.37, Bureau of Food Surveillance and Science Integration, Ottawa, Ontario, Canada.",Canada,Unparsed
18661,,X,Wang,"Public Health Laboratory, Minnesota Department of Health, St. Paul, Minnesota, USA.",USA,Public Health Laboratory
18662,,E,Cebelinski,"Public Health Laboratory, Minnesota Department of Health, St. Paul, Minnesota, USA.",USA,Public Health Laboratory
18663,,F,Scheutz,"The International Escherichia and Klebsiella Centre, Statens Serum Institut, Copenhagen, Denmark.",Denmark,Statens Serum Institut
18664,,K,Weedmark,"Health Canadagrid.57544.37, Bureau of Microbial Hazards, Ottawa, Ontario, Canada.",Canada,Unparsed
18665,,B,Blais,"Canadian Food Inspection Agencygrid.418040.9, Ottawa (Carling) Laboratory, Ottawa, Ontario, Canada.",Canada,Ottawa (Carling) Laboratory
18666,,C,Carrillo,"Canadian Food Inspection Agencygrid.418040.9, Ottawa (Carling) Laboratory, Ottawa, Ontario, Canada.",Canada,Ottawa (Carling) Laboratory
18667,,JECT,Yassitepe,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18668,,VCH,da Silva,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18669,,J,Hernandes-Lopes,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18670,,RA,Dante,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18671,,IR,Gerhardt,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18672,,FR,Fernandes,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18673,,PA,da Silva,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18674,,LR,Vieira,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18675,,V,Bonatti,"Centro de Biologia Molecular e Engenharia Genética, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18676,,P,Arruda,"Departamento de Genética, Evolução, Microbiologia e Imunologia, Instituto de Biologia, Universidade Estadual de Campinas, Campinas, Brazil.",Brazil,Universidade Estadual de Campinas
18677,,J,Hernandes-Lopes,"Universidade Estadual de Campinas, Centro de Biologia Molecular e Engenharia Genética, Campinas, SP, Brazil.",Brazil,Universidade Estadual de Campinas
18678,,JECT,Yassitepe,"Embrapa Agricultura Digital, Campinas, SP, Brazil.",Brazil,Unparsed
18679,,A,Koltun,"Universidade Estadual de Campinas, Centro de Biologia Molecular e Engenharia Genética, Campinas, SP, Brazil.",Brazil,Universidade Estadual de Campinas
18680,,L,Pauwels,"VIB, Center for Plant Systems Biology, Ghent, Belgium.",Belgium,Unparsed
18681,,VCHD,Silva,"Universidade Estadual de Campinas, Centro de Biologia Molecular e Engenharia Genética, Campinas, SP, Brazil.",Brazil,Universidade Estadual de Campinas
18682,,RA,Dante,"Embrapa Agricultura Digital, Campinas, SP, Brazil.",Brazil,Unparsed
18683,,IR,Gerhardt,"Embrapa Agricultura Digital, Campinas, SP, Brazil.",Brazil,Unparsed
18684,,P,Arruda,"Universidade Estadual de Campinas, Instituto de Biologia, Departamento de Genética, Evolução, Microbiologia e Imunologia e Evolução, Campinas, SP, Brazil.",Brazil,Universidade Estadual de Campinas
18685,,F,Qiao,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18686,,X,Yang,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18687,,F,Xu,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18688,,Y,Huang,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18689,,J,Zhang,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18690,,M,Song,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18691,,S,Zhou,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18692,,M,Zhang,"College of Plant Protection, Henan Agricultural University, Zhengzhou, 450002, Henan, China. zm2006@126.com.",China,Henan Agricultural University
18693,,D,He,"College of Agronomy, Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops, 15 Longzihu College District, Zhengzhou, 450046, China. hed@henau.edu.cn.",China,Henan Agricultural University/ National Engineering Research Center for Wheat/ Co-construction State Key Laboratory of Wheat and Maize Crop Science/ Collaborative Innovation Center of Henan Grain Crops
18694,,W,Zhu,"Clinical Medicine (Eight-Year Program), West China School of Medicine, Sichuan University, Chengdu 610044, China.",China,Sichuan University
18695,,J,Wang,"Clinical Medicine (Eight-Year Program), West China School of Medicine, Sichuan University, Chengdu 610044, China.",China,Sichuan University
18696,,H,Luo,"Department of Laboratory Medicine, The Third Affiliated Hospital of Zunyi Medical University (The First People's Hospital of Zunyi), Zunyi 563002, China.",China,The Third Affiliated Hospital of Zunyi Medical University (The First People's Hospital of Zunyi)
18697,,B,Luo,"School of Medicine, University of Electronic Science and Technology of China, Chengdu 610054, China.",China,University of Electronic Science and Technology of China
18698,,X,Li,"Sichuan Hanyuan County People's Hospital, Hanyuan 625300, China.",China,Unparsed
18699,,S,Liu,"Sichuan Provincial Key Laboratory for Human Disease Gene Study, Department of Medical Genetics, Sichuan Academy of Medical Sciences & Sichuan Provincial People's Hospital, University of Electronic Science and Technology of China, Chengdu 610072, China.",China,University of Electronic Science and Technology of China
18700,,C,Li,"Biomedical Engineering, School of Medicine, The Chinese University of Hong Kong, Shenzhen 518172, China.",China,The Chinese University of Hong Kong
18701,,X,Chen,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18702,,Z,Pei,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18703,,P,Li,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18704,,X,Li,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18705,,Y,Duan,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18706,,H,Liu,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18707,,X,Chen,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18708,,L,Zheng,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18709,,C,Luo,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18710,,J,Huang,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan 430070, China.",China,Huazhong Agricultural University
18711,,X,Chen,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18712,,P,Li,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18713,,H,Liu,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18714,,X,Chen,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18715,,J,Huang,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18716,,C,Luo,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18717,,G,Li,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18718,,T,Hsiang,"School of Environmental Sciences, University of Guelph, Guelph, Ontario, Canada.",Canada,University of Guelph
18719,,DB,Collinge,"Department of Plant and Environmental Sciences, Faculty of Science, University of Copenhagen, Frederiksberg C, Denmark.",Denmark,University of Copenhagen
18720,,L,Zheng,"State Key Laboratory of Agricultural Microbiology/Hubei Key Laboratory of Plant Pathology, Huazhong Agricultural University, Wuhan, Hubei, China.",China,Huazhong Agricultural University
18721,,X,Chen,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18722,,C,Liu,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18723,,H,Wang,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18724,,Q,Liu,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18725,,Y,Yue,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18726,,Y,Duan,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18727,,Z,Wang,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18728,,L,Zheng,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18729,,X,Chen,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18730,,Y,Wang,"Center for Excellence in Molecular Plant Sciences, Chinese Academy of Sciences, Shanghai, China.",China,Chinese Academy of Sciences
18731,,J,Huang,"The Key Lab of Plant Pathology of Hubei Province, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18732,,Q,Xu,"National Key Laboratory of Crop Genetic Improvement, Huazhong Agricultural University, Wuhan, China.",China,Huazhong Agricultural University
18733,,Y,Pan,"Anhui Province Key Laboratory of Crop Integrated Pest Management, Anhui Agricultural University, Hefei, China.",China,Anhui Agricultural University
18734,,SI,Nwoke,"Department of Food Science and Technology, Michael Okpara University of Agriculture, Umudike, Abia State, Nigeria.",Nigeria,Michael Okpara University of Agriculture
18735,,QN,Okechukwu,"Institute of Chemical Technology, Ural Federal University, Named After the First President of Russia BN, Yeltsin, Yekaterinburg, Russia.",Russia,Ural Federal University
18736,,FU,Ugwuona,"Department of Food Science and Technology, Michael Okpara University of Agriculture, Umudike, Abia State, Nigeria.",Nigeria,Michael Okpara University of Agriculture
18737,,M,Ojukwu,"Department of Food Science and Technology, School of Engineering and Engineering Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18738,,H,Skendrović,"Faculty of Food Technology and Biotechnology, University of Zagreb, Zagreb, Croatia.",Croatia,University of Zagreb
18739,,S,Juchniewicaz,"Department of Functional Food Products Development, Wrocław University of Environmental and Life Sciences, Wrocław, Poland.",Poland,Wrocław University of Environmental and Life Sciences
18740,,K,Leicht,"Department of Functional Food Products Development, Wrocław University of Environmental and Life Sciences, Wrocław, Poland.",Poland,Wrocław University of Environmental and Life Sciences
18741,,COR,Okpala,"UGA Cooperative Extension, College of Agricultural and Environmental Sciences, University of Georgia Athens, Athens, GA, United States of America.",United States of America,University of Georgia Athens
18742,,M,Korzeniowska,"Department of Functional Food Products Development, Wrocław University of Environmental and Life Sciences, Wrocław, Poland.",Poland,Wrocław University of Environmental and Life Sciences
18743,,JS,Chacha,"School of Food Science and Engineering, South China University of Technology, Guangzhou 510640, China.",China,South China University of Technology
18744,,L,Zhang,"School of Food Science and Engineering, South China University of Technology, Guangzhou 510640, China.",China,South China University of Technology
18745,,CE,Ofoedu,"Department of Food Science and Technology, School of Engineering and Engineering Technology, Federal University of Technology, Owerri 460114, Nigeria.",Nigeria,Federal University of Technology
18746,,RA,Suleiman,"Department of Food Technology, Nutrition, and Consumer Sciences, Sokoine University of Agriculture, P.O. Box 3006 Chuo Kikuu, Tanzania.",Tanzania,Sokoine University of Agriculture
18747,,JM,Dotto,"School of Life Sciences and Bioengineering, Nelson Mandela African Institution of Science and Technology, P.O. Box 447 Arusha, Tanzania.",Tanzania,Nelson Mandela African Institution of Science and Technology
18748,,U,Roobab,"School of Food Science and Engineering, South China University of Technology, Guangzhou 510640, China.",China,South China University of Technology
18749,,AO,Agunbiade,"Department of Food Technology, University of Ibadan, Ibadan 200284, Nigeria.",Nigeria,University of Ibadan
18750,,HT,Duguma,"Department of Post-Harvest Management, College of Agriculture and Veterinary Medicine, Jimma University, P.O. Box 378 Jimma, Ethiopia.",Ethiopia,Jimma University
18751,,BT,Mkojera,"Department of Food Technology, Nutrition, and Consumer Sciences, Sokoine University of Agriculture, P.O. Box 3006 Chuo Kikuu, Tanzania.",Tanzania,Sokoine University of Agriculture
18752,,SM,Hossaini,"DIL German Institute of Food Technologies, Prof.-von-Klitzing-Str. 7, D-49610 Quakenbrück, Germany.",Germany,DIL German Institute of Food Technologies
18753,,WA,Rasaq,"Department of Applied Bioeconomy, Wrocław University of Environmental and Life Sciences, 51-630 Wrocław, Poland.",Poland,Wrocław University of Environmental and Life Sciences
18754,,I,Shorstkii,"Department of Technological Equipment and Life-Support Systems, Kuban State Technological University, 350072 Krasnodar, Russia.",Russia,Kuban State Technological University
18755,,COR,Okpala,"Faculty of Biotechnology and Food Sciences, Wroclaw University of Environmental and Life Sciences, 51-630 Wrocław, Poland.",Poland,Wroclaw University of Environmental and Life Sciences
18756,,M,Korzeniowska,"Faculty of Biotechnology and Food Sciences, Wroclaw University of Environmental and Life Sciences, 51-630 Wrocław, Poland.",Poland,Wroclaw University of Environmental and Life Sciences
18757,,RPF,Guiné,"CERNAS Research Centre, Polytechnic Institute of Viseu, 3504-510 Viseu, Portugal.",Portugal,Polytechnic Institute of Viseu
18758,,CE,Ofoedu,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18759,,JO,Iwouno,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18760,,EO,Ofoedu,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18761,,CC,Ogueke,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18762,,VS,Igwe,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18763,,IM,Agunwah,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18764,,AF,Ofoedum,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18765,,JS,Chacha,"Department of Food Technology, Nutrition, and Consumer Sciences, Sokoine University of Agriculture, Chuo Kikuu, Morogoro, Tanzania.",Tanzania,Sokoine University of Agriculture
18766,,OP,Muobike,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18767,,AO,Agunbiade,"Department of Food Science, University of Ibadan, Ibadan, Nigeria.",Nigeria,University of Ibadan
18768,,NE,Njoku,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18769,,AA,Nwakaudu,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18770,,NE,Odimegwu,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18771,,OE,Ndukauba,"Department of Food Science and Technology, Federal University of Technology, Owerri, Imo State, Nigeria.",Nigeria,Federal University of Technology
18772,,CU,Ogbonna,"Department of Biochemistry, Federal University of Agriculture, Abeokuta, Ogun, Nigeria.",Nigeria,Federal University of Agriculture
18773,,J,Naibaho,"Faculty of Biotechnology and Food Science, Wroclaw University of Environmental and Life Sciences, Wroclaw, Poland.",Poland,Wroclaw University of Environmental and Life Sciences
18774,,M,Korus,"Faculty of Biotechnology and Food Science, Wroclaw University of Environmental and Life Sciences, Wroclaw, Poland.",Poland,Wroclaw University of Environmental and Life Sciences
18775,,COR,Okpala,"Faculty of Biotechnology and Food Science, Wroclaw University of Environmental and Life Sciences, Wroclaw, Poland.",Poland,Wroclaw University of Environmental and Life Sciences
18776,,H,Serra,"Genetics, Reproduction and Development, CNRS, Inserm, Université Clermont Auvergne, Clermont-Ferrand, France. heidi.serra@uca.fr.",France,Université Clermont Auvergne
